,FAMILIA,Nombre común,Nombre científico,X,Y,NUMERO DE TALLOS,CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,SUMATORIA CAP,ALTURA TOTAL,ALTURA DE COPA,DIAMETRO_MAYOR ,DIAMETRO_MENOR,ORIENTACIÒN DE COPA (Punto Cardinal)
2388,VERBENACEAE,Estrella de oriente,Petrea rugosa,6.265904,-75.5700693,5,10.7,9.0,9.8,8.5,7.0,45.0,2.0,3.2,5.2,4.1,Este -oeste
2389,FABACEAE,Casco de vaca blanco,Bahuinia picta,6.2658893,-75.5701207,1,122.4,,,,,122.4,11.0,3.2,17.2,16.3,Este -oeste
2390,VERBENACEAE,Estrella de oriente,Petrea rugosa,6.265896,-75.570156,2,7.0,6.5,,,,13.5,4.0,1.0,5.1,3.8,Este -oeste
2391,MYRTACEAE,Guayabo,Psidium guajava ,6.2658987,-75.5701913,1,48.6,,,,,48.6,8.0,2.5,9.5,8.1,Este -oeste
2392,MORACEAE,Árbol del pan,Artocarpus altilis,6.265906,-75.5702333,1,135.7,,,,,135.7,17.0,10.0,10.5,9.5,Este -oeste
2393,ARECACEAE,Palma manila,Veitchia merrillii ,6.2659253,-75.5702521,1,59.0,,,,,59.0,7.2,5.3,5.2,4.8,Norte-sur
2394,ANACARDIACEAE,Mango,Mangifera indica ,6.2658973,-75.5702773,1,106.0,,,,,106.0,9.0,4.8,9.5,8.1,Este -oeste
2395,EBENACEAE,Zapote negro,Diospyros digyna ,6.2659607,-75.5702648,2,93.0,75.3,,,,168.3,8.0,2.4,11.5,10.2,Norte-sur
2396,EBENACEAE,Zapote negro,Diospyros digyna ,6.2659873,-75.5702636,1,101.0,,,,,101.0,8.1,0.9,14.8,10.2,Norte-sur
2397,PODOCARPACEAE,Pino chaquiro,Retrophyllum rospigliosii,6.2659753,-75.5702148,1,36.5,,,,,36.5,6.8,1.8,3.5,2.3,Norte-sur
2398,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2659733,-75.5701756,1,115.5,,,,,115.5,16.0,10.0,16.2,16.0,Este -oeste
2399,PODOCARPACEAE,Pino chaquiro,Retrophyllum rospigliosii,6.2659987,-75.5701479,1,39.4,,,,,39.4,6.4,2.0,3.8,2.5,Norte-sur
2400,PHYLLANTHACEAE,Bischofia,Bischofia javanica ,6.2659653,-75.5701265,1,105.3,,,,,105.3,10.0,0.5,13.2,10.2,Norte-sur
2401,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2659593,-75.5701122,2,4.0,4.5,,,,8.5,1.8,1.2,1.2,0.5,Norte-sur
2402,FABACEAE,Cucharo,Swartzia robiniifolia,6.2659907,-75.5700213,1,70.2,,,,,70.2,8.5,4.0,9.1,8.2,Este -oeste
2403,MALVACEAE,Macondo,Cavanillesia platanifolia,6.2660073,-75.5700607,1,65.3,,,,,65.3,8.5,5.0,4.2,4.0,Este -oeste
2404,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2660113,-75.5700829,1,0.0,,,,,0.0,1.1,0.5,0.7,0.4,Norte-sur
2405,,Desconocido,Desconocido,6.26602,-75.5701062,1,53.5,,,,,53.5,7.1,3.5,6.1,4.2,Este -oeste
2406,EUPHORBIACEAE,Inchi,Caryodendron orinocense,6.2660233,-75.570136,2,18.3,18.2,,,,36.5,7.0,3.1,4.0,2.5,Norte-sur
2407,LAURACEAE,Aguacate,Persea americana ,6.266032,-75.570172,1,17.0,,,,,17.0,4.2,0.5,3.5,3.2,Norte-sur
2408,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2660353,-75.5702106,5,5.1,4.8,4.5,4.3,4.3,23.0,2.0,0.3,2.5,1.9,Este -oeste
2409,FABACEAE,Guamo bejuco,Inga edulis ,6.2660407,-75.570254,1,125.1,,,,,125.1,9.5,3.2,15.8,14.2,Norte-sur
2410,FABACEAE,Dahlstedtia colombiana,Dahlstedtia colombiana,6.2660733,-75.5702107,2,109.1,88.2,,,,197.3,17.0,8.0,20.5,19.3,Norte-sur
2411,RUBIACEAE,Coralillo,Isertia haenkeana,6.2660647,-75.5701846,3,5.4,4.8,6.0,,,16.2,2.3,1.3,2.6,2.5,Norte-sur
2412,MYRTACEAE,Guayabo,Psidium guajava ,6.2660593,-75.5701665,1,0.0,,,,,0.0,0.9,0.6,1.2,0.9,Este -oeste
2413,RUBIACEAE,Azuceno de monte,Posoqueria latifolia,6.26606,-75.5701423,1,11.0,,,,,11.0,3.7,0.4,2.6,1.8,Norte-sur
2414,MYRTACEAE,Pero de agua,Syzygium malaccense,6.266054,-75.570101,1,0.0,,,,,0.0,1.2,0.3,1.0,0.7,Este -oeste
2415,RUBIACEAE,Coralillo,Isertia haenkeana,6.2660413,-75.5700838,2,6.1,5.3,,,,11.399999999999999,2.4,1.2,2.7,1.5,Este -oeste
2416,RUBIACEAE,Azuceno de monte,Posoqueria latifolia,6.2660367,-75.5700583,1,9.1,,,,,9.1,2.9,0.8,2.2,1.6,Este -oeste
2417,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.26603,-75.5700221,4,4.8,4.5,4.4,4.0,,17.700000000000003,2.3,0.15,2.2,1.8,Norte-sur
2418,ANACARDIACEAE,Mango,Mangifera indica ,6.2660867,-75.5701417,1,93.0,,,,,93.0,7.8,2.9,9.5,8.3,Este -oeste
2419,MYRTACEAE,Pero de agua,Syzygium malaccense,6.2660953,-75.5701946,1,78.8,,,,,78.8,12.0,1.1,7.9,7.5,Este -oeste
2420,ANACARDIACEAE,Mango,Mangifera indica ,6.266094,-75.5702338,1,95.5,,,,,95.5,7.0,3.1,7.8,6.1,Norte-sur
2421,FABACEAE,Casco de vaca blanco,Bahuinia picta,6.2661293,-75.5701172,1,114.0,,,,,114.0,14.0,8.0,17.4,12.5,Norte-sur
2422,MYRTACEAE,Guayabo,Psidium guajava ,6.2661467,-75.5701354,1,56.0,,,,,56.0,6.8,3.7,7.2,5.6,Norte-sur
2423,ANNONACEAE,Ylang-ylang,Cananga odorata,6.2661347,-75.5701609,1,6.5,,,,,6.5,2.55,0.7,0.2,0.15,Este -oeste
2424,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2661553,-75.5702252,2,44.3,36.0,,,,80.3,6.3,2.3,6.2,4.1,Norte-sur
2425,FABACEAE,Palo cruz,Brownea grandiceps ,6.2662247,-75.5701681,3,70.2,61.2,35.1,,,166.5,9.2,2.1,14.5,13.2,Norte-sur
2426,ROSACEAE,Níspero del Japón,Eriobotrya japonica,6.2662707,-75.5702122,1,74.5,,,,,74.5,8.2,1.3,9.1,6.2,Norte-sur
2427,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2663073,-75.5701979,1,35.6,,,,,35.6,6.5,2.5,7.1,4.1,Este -oeste
2428,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.266326,-75.5702212,1,49.5,,,,,49.5,6.2,2.8,5.9,4.0,Norte -sur
2429,FABACEAE,Balsamo,Myroxylon balsamum,6.26632,-75.5701632,1,221.6,,,,,221.6,15.0,11.0,16.3,12.5,Norte-sur
2430,SAPOTACEAE,Caimito,Chrysophyllum argenteum,6.2663553,-75.5702107,1,41.0,,,,,41.0,7.5,2.8,7.2,6.1,Norte-sur
2431,EUPHORBIACEAE,Liberal,Euphorbia cotinifolia ,6.266382,-75.5702052,2,34.9,21.4,,,,56.3,7.2,5.3,7.1,5.2,Este -oeste
2432,SAPOTACEAE,Caimito,Chrysophyllum argenteum,6.2664127,-75.5701951,1,75.9,,,,,75.9,14.5,3.5,18.5,18.0,Norte-sur
2433,LAURACEAE,Aguacate,Persea americana ,6.2664327,-75.5701993,1,4.7,,,,,4.7,2.0,1.0,1.3,0.9,Norte-sur
2434,FABACEAE,Guayacan trebol,Platymiscium pinnatum,6.266462,-75.5701464,1,96.2,,,,,96.2,13.0,7.8,16.5,12.5,Norte-sur
2435,ARECACEAE,Palma sancona (1),Socratea exorrhiza ,6.266506,-75.5701183,1,47.6,,,,,47.6,6.8,8.2,5.2,4.9,Norte-sur
2436,ANACARDIACEAE,Mango,Mangifera indica ,6.2665307,-75.5701761,1,250.0,,,,,250.0,18.0,10.0,22.5,18.9,Norte-sur
2437,ARECACEAE,Palma corozo del Orinoco,Aiphanes horrida,6.2665467,-75.5700792,1,37.5,,,,,37.5,9.0,11.0,5.8,5.6,Este -oeste
2438,ARECACEAE,Palma corozo del Orinoco,Aiphanes horrida,6.2665767,-75.5700489,1,40.5,,,,,40.5,9.0,11.2,6.5,4.1,Este -oeste
2439,URTICACEAE,Yarumo,Cecropia sp. ,6.2666007,-75.5700067,1,106.4,,,,,106.4,13.0,7.6,18.3,14.9,Este -oeste
2440,ARECACEAE,Palma corozo del Orinoco,Aiphanes horrida,6.2666013,-75.5700534,1,41.0,,,,,41.0,11.8,9.0,5.1,4.3,Norte-sur
2441,URTICACEAE,Yarumo,Cecropia sp. ,6.2665913,-75.5700813,1,130.3,,,,,130.3,15.0,9.0,19.5,16.9,Este -oeste
2442,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2655553,-75.569734,1,98.7,,,,,98.7,10.5,6.4,14.2,11.9,Norte-sur
2443,EUPHORBIACEAE,Papayuelo,Cnidoscolus aconitifolius,6.26556,-75.5697546,1,10.0,,,,,10.0,1.9,1.3,1.0,1.0,Este -oeste
2444,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.265518,-75.569764,2,7.2,7.0,,,,14.2,2.0,1.3,1.85,1.3,Este -oeste
2445,OLEACEAE,Urapán,Fraxinus uhdei ,6.2655607,-75.569806,1,182.0,,,,,182.0,15.0,8.0,21.5,19.4,Norte-sur
2446,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2655153,-75.5698173,1,55.0,,,,,55.0,8.0,3.0,5.1,4.0,Norte-sur
2447,FABACEAE,Casco de vaca blanco,Bahuinia picta,6.2655633,-75.5698587,1,144.5,,,,,144.5,17.0,9.5,14.8,10.2,Norte-sur
2448,FABACEAE,Casco de vaca blanco,Bahuinia picta,6.2655533,-75.5698901,3,48.0,38.0,33.2,,,119.2,6.0,0.6,5.0,3.8,Norte-sur
2449,MALVACEAE,Ceiba verde,Pseudobombax septenatum ,6.2655167,-75.5699105,1,0.0,,,,,0.0,0.78,0.5,0.5,0.4,Este -oeste
2450,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2655253,-75.5699228,1,5.0,,,,,5.0,1.7,1.3,0.6,0.5,Este -oeste
2451,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.265572,-75.5699245,1,104.5,,,,,104.5,17.0,5.0,8.4,6.8,Norte -sur
2452,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.265528,-75.56995,1,13.5,,,,,13.5,3.6,2.3,3.2,2.0,Norte-sur
2453,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.265584,-75.5699854,1,32.0,,,,,32.0,7.6,5.8,3.8,2.9,Este -oeste
2454,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.2655247,-75.5699963,1,3.8,,,,,3.8,1.6,0.7,1.7,1.2,Norte-sur
2455,OLEACEAE,Urapán,Fraxinus uhdei ,6.2655927,-75.5700568,1,138.5,,,,,138.5,16.0,3.2,15.8,15.2,Norte-sur
2456,SAPINDACEAE,Mamoncillo,Melicoccus bijugatus ,6.2655533,-75.5701087,3,227.5,155.0,106.0,,,488.5,14.0,3.5,19.5,17.4,Este -oeste
2457,OLEACEAE,Urapán,Fraxinus uhdei ,6.2656013,-75.5701566,1,148.2,,,,,148.2,13.0,6.8,15.2,13.2,Este -oeste
2458,OLEACEAE,Urapán,Fraxinus uhdei ,6.2655767,-75.5702044,1,183.0,,,,,183.0,17.0,8.0,20.5,17.4,Norte-sur
2459,COMBRETACEAE,Almendro,Terminalia catappa ,6.2656053,-75.5702477,1,78.0,,,,,78.0,10.5,7.2,9.5,8.2,Este -oeste
2460,FABACEAE,Casco de vaca blanco,Bahuinia picta,6.26543,-75.57037,2,85.2,60.0,,,,145.2,12.0,3.2,17.4,12.3,Norte-sur
2461,FABACEAE,Guamo,Inga edulis ,6.2677093,-75.5702135,1,57.0,,,,,57.0,8.0,2.8,10.5,8.1,Este -oeste
2462,FABACEAE,Casco de vaca orquidea,Bauhinia variegata ,6.2676933,-75.5701648,1,119.6,,,,,119.6,8.0,2.0,10.8,9.5,Este -oeste
2463,FABACEAE,Guamo,Inga edulis ,6.267668,-75.5702166,2,62.8,37.0,,,,99.8,8.0,2.5,8.7,7.9,Norte -sur
2464,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.26764,-75.570204,1,18.5,,,,,18.5,3.6,1.2,3.5,2.9,Este -oeste
2465,SAPINDACEAE,Chumbimbo,Sapindus saponaria ,6.267608,-75.5702208,1,90.3,,,,,90.3,6.8,2.2,8.2,7.9,Norte-sur
2466,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.2675987,-75.5701771,1,4.2,,,,,4.2,1.6,0.9,1.5,1.2,Este -oeste
2467,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.267556,-75.5701834,2,7.0,5.0,,,,12.0,1.8,0.9,2.1,1.6,Norte-sur
2468,PERACEAE,Quiebra hacha,Pera arborea,6.26753,-75.57016,1,27.5,,,,,27.5,6.0,0.5,5.9,5.7,Norte-sur
2469,FABACEAE,Rayo,Parkia pendula ,6.2675233,-75.5701993,1,23.3,,,,,23.3,5.8,3.0,3.8,3.2,Norte-sur
2470,FABACEAE,Rayo,Parkia pendula ,6.267484,-75.5702263,1,40.2,,,,,40.2,5.4,3.4,4.3,3.8,Norte-sur
2471,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2673687,-75.5702379,1,97.4,,,,,97.4,11.5,7.2,12.5,9.5,Este -oeste
2472,ANACARDIACEAE,Ciruelo,Spondias purpurea ,6.26736,-75.570194,1,114.0,,,,,114.0,7.4,3.2,12.5,11.9,Este -oeste
2473,ANACARDIACEAE,Mango,Mangifera indica ,6.267306,-75.5701997,2,56.5,44.4,,,,100.9,5.3,1.7,9.8,7.1,Norte-sur
2474,MYRTACEAE,Pomo,Syzygium jambos ,6.267306,-75.5702466,2,65.0,59.2,,,,124.2,9.5,2.1,12.5,7.9,Norte-sur
2475,ANNONACEAE,Guanábano,Annona muricata ,6.267252,-75.5702392,1,55.5,,,,,55.5,7.6,1.6,9.2,7.9,Este -oeste
2476,ROSACEAE,Durazno de monte,Prunus sp.,6.2672113,-75.5702459,1,56.3,,,,,56.3,9.5,2.0,6.2,6.1,Este -oeste
2477,SALICACEAE,Manzana kei de sudáfrica,Dovyalis caffra,6.2672327,-75.5702123,5,23.0,28.0,24.5,25.3,30.5,131.3,3.9,1.4,7.2,5.3,Norte-sur
2478,MAGNOLIACEAE,Magnolio,Magnolia Silvioi,6.2671527,-75.5702459,1,4.2,,,,,4.2,1.5,0.5,0.6,0.4,Norte-sur
2479,ANACARDIACEAE,Mango,Mangifera indica ,6.2673033,-75.5703728,3,61.9,62.5,67.0,,,191.4,5.1,1.6,7.4,7.2,Este -oeste
2480,ANACARDIACEAE,Mango,Mangifera indica ,6.26738,-75.570366,3,67.0,50.0,35.4,,,152.4,4.6,1.6,6.1,5.9,Norte-sur
2481,ANACARDIACEAE,Mango,Mangifera indica ,6.2674627,-75.5703593,5,43.5,38.7,38.4,50.0,47.0,217.6,4.6,1.3,6.1,5.1,Este -oeste
2482,ANACARDIACEAE,Mango,Mangifera indica ,6.26755,-75.5703417,3,61.0,56.0,52.2,,,169.2,4.3,1.4,5.1,5.0,Este -oeste
2483,ANACARDIACEAE,Mango,Mangifera indica ,6.2676327,-75.5703392,5,58.5,51.0,51.3,59.0,45.7,265.5,5.3,1.5,7.4,6.1,Norte-sur
2484,ANACARDIACEAE,Mango,Mangifera indica ,6.267648,-75.5704476,3,55.0,54.0,40.0,,,149.0,4.6,1.3,7.1,4.9,Este -oeste
2485,MALVACEAE,Ceiba pentandra,Ceiba pentandra ,6.2675687,-75.5704615,1,195.0,,,,,195.0,6.3,2.4,18.6,16.2,Este -oeste
2486,ANACARDIACEAE,Mango,Mangifera indica ,6.2674893,-75.5704679,4,35.5,46.0,50.0,54.0,,185.5,4.5,1.2,7.1,5.2,Este -oeste
2487,ANACARDIACEAE,Mango,Mangifera indica ,6.2673873,-75.570475,4,35.7,36.0,34.0,43.0,,148.7,3.5,1.4,4.2,3.8,Este -oeste
2488,ANACARDIACEAE,Mango,Mangifera indica ,6.2673113,-75.5704783,2,51.8,47.3,,,,99.1,4.6,1.5,5.0,4.3,Este -oeste
2489,ANACARDIACEAE,Mango,Mangifera indica ,6.267218,-75.5704915,2,12.5,10.6,,,,23.1,3.1,0.4,2.8,1.9,Este -oeste
2490,MALVACEAE,Ceiba pentandra,Ceiba pentandra ,6.267234,-75.5705884,1,66.1,,,,,66.1,4.3,1.5,5.3,3.1,Norte-sur
2491,MALVACEAE,Ceiba de tierra fria,Spirotheca rosea,6.26732,-75.5705897,1,54.7,,,,,54.7,7.0,1.3,6.2,5.0,Norte-sur
2492,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2673967,-75.5705833,1,66.1,,,,,66.1,6.3,1.6,6.2,5.1,Este -oeste
2493,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2674893,-75.5705774,1,69.9,,,,,69.9,6.2,2.9,7.1,6.2,Este -oeste
2494,MALVACEAE,Ceiba pentandra,Ceiba pentandra ,6.2675733,-75.5705683,1,108.9,,,,,108.9,6.1,1.5,7.3,5.9,Norte-sur
2495,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2676547,-75.5705552,1,85.4,83.1,,,,168.5,8.0,1.2,10.2,10.0,Norte-sur
2496,FABACEAE,Carbonero (2),Calliandra pittieri ,6.2676734,-75.5706635,1,75.0,,,,,75.0,7.0,5.2,6.0,4.0,Norte-sur
2497,FABACEAE,Pavo real,Calliandra surinamensis,6.267648,-75.5706726,5,16.8,15.9,20.3,17.4,18.5,88.9,5.0,0.5,4.3,3.8,Este -oeste
2498,FABACEAE,Clavellino,Caesalpinia pulcherrima,6.2676127,-75.5706779,5,7.4,7.2,6.8,6.5,5.0,32.900000000000006,2.9,0.6,2.5,1.6,Este -oeste
2499,MALVACEAE,Ceiba Tolúa,Bombacopsis quinata ,6.267558,-75.570686,1,51.0,,,,,51.0,7.0,2.8,7.1,4.8,Norte-sur
2500,MALVACEAE,Ceiba pentandra,Ceiba pentandra ,6.2674747,-75.570696,1,138.4,,,,,138.4,6.8,0.9,8.1,6.2,Norte-sur
2501,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.267458,-75.5707034,1,15.6,,,,,15.6,4.0,2.1,2.8,1.9,Norte-sur
2502,SAPINDACEAE,Mamoncillo,Melicoccus bijugatus ,6.2674167,-75.570705,3,99.4,90.7,47.2,,,237.3,9.8,4.3,10.6,8.1,Norte-sur
2503,FABACEAE,Piñón de oreja,Enterolobium cyclocarpum ,6.2673887,-75.5707008,1,162.5,,,,,162.5,13.0,3.0,26.8,20.7,Norte-sur
2504,ROSACEAE,Durazno de monte,Prunus sp.,6.2673173,-75.5707221,1,51.4,,,,,51.4,6.0,1.0,7.1,6.2,Norte-sur
2505,ANACARDIACEAE,Mango,Mangifera indica ,6.2672793,-75.570728,3,59.0,51.2,32.0,,,142.2,5.8,2.8,8.5,6.9,Este -oeste
2506,FABACEAE,Chiminango,Phithecellobium dulce ,6.2671693,-75.5705113,1,235.0,,,,,235.0,15.0,4.0,20.1,15.2,Este -oeste
2507,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.2671033,-75.5702515,1,46.5,,,,,46.5,7.0,2.8,8.5,6.2,Norte-sur
2508,ZYGOPHYLLACEAE,Guayacán azul,Guaiacum officinale,6.26712,-75.57037,1,0.0,,,,,0.0,0.8,0.3,1.0,0.8,Este -oeste
2509,FABACEAE,Gualanday (2),Jacaranda hesperia ,6.26712,-75.5704,4,64.9,57.7,46.6,73.3,,242.5,7.8,3.2,10.5,8.3,Norte-sur
2510,OLEACEAE,Urapán,Fraxinus uhdei ,6.26711,-75.57049,1,166.2,,,,,166.2,15.0,9.0,17.4,15.2,Norte-sur
2511,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.26711,-75.5705,2,40.2,41.8,,,,82.0,7.0,2.0,8.9,5.2,Este -oeste
2512,FABACEAE,Gualanday (2),Jacaranda hesperia ,6.26716,-75.57055,1,96.5,,,,,96.5,11.0,2.5,14.5,8.9,Este -oeste
2513,OLEACEAE,Urapán,Fraxinus uhdei ,6.26717,-75.57058,1,294.0,,,,,294.0,17.0,7.5,23.5,17.4,Norte-sur
2514,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.26715,-75.57069,1,76.5,,,,,76.5,10.0,3.7,10.5,10.0,Este -oeste
2515,OLEACEAE,Urapán,Fraxinus uhdei ,6.26715,-75.57062,1,200.0,,,,,200.0,12.0,5.8,13.5,10.5,Norte-sur
2516,EUPHORBIACEAE,Papayuelo,Cnidoscolus aconitifolius,6.26713,-75.57069,1,13.5,,,,,13.5,2.4,2.0,0.8,0.5,Norte-sur
2517,APOCYNACEAE,Catape,Thevetia peruviana ,6.26714,-75.5707,2,6.0,7.0,,,,13.0,2.6,0.6,1.0,0.6,Norte-sur
2518,RUBIACEAE,Hamelia,Hamelia patens,6.26715,-75.57076,2,15.0,6.5,,,,21.5,2.5,1.0,3.8,2.8,Norte-sur
2519,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.26717,-75.57076,1,39.2,,,,,39.2,5.5,3.2,3.5,2.0,Este -oeste
2520,MYRTACEAE,Guayabo,Psidium guajava ,6.26714,-75.57076,2,37.0,35.0,,,,72.0,5.3,2.3,6.2,3.8,Norte-sur
2521,SAPOTACEAE,Zapote de carne,Pouteria sapota,6.26713,-75.57078,1,36.5,,,,,36.5,6.3,1.8,7.8,7.5,Norte-sur
2522,FABACEAE,Lluvia de oro,Cassia fistula ,6.2671,-75.57076,1,34.0,,,,,34.0,7.5,3.5,6.5,4.8,Norte-sur
2523,BORAGINACEAE,Nogal cafetero,Cordia alliodora ,6.26709,-75.5707,1,72.7,,,,,72.7,14.0,10.0,7.5,7.0,Norte -sur
2524,MORACEAE,Dinde,Maclura tinctoria ,6.26701,-75.57066,1,50.0,,,,,50.0,7.2,1.8,13.5,10.2,Este -oeste
2525,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.26704,-75.57069,1,83.1,,,,,83.1,16.0,8.5,18.5,12.5,Este -oeste
2526,ANACARDIACEAE,Ciruelo,Spondias purpurea ,6.26701,-75.57072,1,90.5,,,,,90.5,7.0,3.2,15.2,12.5,Este -oeste
2527,URTICACEAE,Yarumo,Cecropia sp. ,6.26703,-75.57074,1,70.9,,,,,70.9,15.0,7.5,10.5,7.1,Norte-sur
2528,ARAUCARIACEAE,Araucaria,Araucaria heterophylla,6.26706,-75.57077,1,114.3,,,,,114.3,16.0,5.0,9.5,8.0,Este -oeste
2529,FABACEAE,Piñón de oreja,Enterolobium cyclocarpum ,6.26702,-75.57077,1,230.0,,,,,230.0,18.0,10.0,28.5,22.9,Este -oeste
2530,URTICACEAE,Yarumo,Cecropia sp. ,6.26704,-75.57081,1,84.0,,,,,84.0,16.0,5.0,13.2,8.4,Norte-sur
2531,BIGNONIACEAE,Navajuelo,Delostoma integrifolium,6.266958,-75.5708206,1,9.5,,,,,9.5,3.0,0.4,3.5,2.9,Este -oeste
2532,LECYTHIDACEAE,Mula muerta,Gustavia romeroi,6.2669467,-75.5707746,1,15.0,,,,,15.0,4.2,1.4,2.8,2.5,Norte-sur
2533,EUPHORBIACEAE,Inchi,Caryodendron orinocense,6.266936,-75.5706826,1,6.5,,,,,6.5,2.7,1.8,1.0,0.6,Norte-sur
2534,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.26693,-75.57068,1,89.1,,,,,89.1,14.0,8.0,10.2,8.5,Norte-sur
2535,ANACARDIACEAE,Mango,Mangifera indica ,6.2669233,-75.5707152,1,92.5,,,,,92.5,6.0,2.8,7.2,6.1,Norte-sur
2536,FABACEAE,Parasiempre,Caesalpinia sp.,6.26693,-75.57069,3,21.8,29.3,26.5,,,77.6,5.8,2.2,6.8,5.1,Este -oeste
2537,ZYGOPHYLLACEAE,Guayacán azul,Guaiacum officinale,6.2669187,-75.570684,1,0.0,,,,,0.0,0.4,0.1,0.3,0.2,Este -oeste
2538,ZYGOPHYLLACEAE,Guayacán azul,Guaiacum officinale,6.2668833,-75.5706813,1,0.0,,,,,0.0,0.35,0.5,0.25,0.15,Norte-sur
2539,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2668833,-75.570718,1,82.6,,,,,82.6,13.0,8.0,11.5,9.8,Este -oeste
2540,LAURACEAE,Alcanfor,Cinnamomum camphora,6.2668873,-75.570768,2,39.0,25.5,,,,64.5,5.0,1.0,4.2,3.5,Norte-sur
2541,FABACEAE,Mataraton,Gliricidia sepium,6.26685,-75.5707713,2,79.0,62.5,,,,141.5,13.0,3.2,18.5,16.2,Este -oeste
2542,FABACEAE,Casco de vaca orquidea,Bauhinia variegata ,6.266856,-75.5707848,1,130.5,,,,,130.5,8.5,3.5,10.5,9.8,Este -oeste
2543,LAURACEAE,Comino crespo,Aniba perutilis ,6.2668693,-75.5708201,1,12.0,,,,,12.0,3.0,0.15,3.0,2.5,Norte-sur
2544,OLEACEAE,Urapán,Fraxinus uhdei ,6.266838,-75.5708116,1,359.0,,,,,359.0,16.0,9.5,28.6,26.1,Este -oeste
2545,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2668273,-75.5708054,1,102.0,,,,,102.0,11.0,7.5,10.5,7.4,Norte-sur
2546,ARECACEAE,Palma abanico de la china,Livistona chinensis,6.2668027,-75.5707861,1,0.0,,,,,0.0,4.1,1.0,4.0,3.8,Este -oeste
2547,FABACEAE,Parasiempre,Caesalpinia sp.,6.2668047,-75.5707356,2,58.1,36.2,,,,94.30000000000001,8.0,3.8,8.1,7.2,Norte-sur
2548,FABACEAE,Carbonero zorro,Cojoba arboricola,6.2668087,-75.5707028,1,101.5,,,,,101.5,9.5,2.7,11.8,8.5,Norte-sur
2549,RUBIACEAE,Punta guayabo,Wittmackanthus stanleyanus ,6.2667627,-75.5707177,3,23.3,22.8,26.1,,,72.2,4.4,1.8,5.8,3.5,Norte -sur
2550,LAURACEAE,Alcanfor,Cinnamomum camphora,6.266764,-75.5707601,2,29.4,29.0,,,,58.4,3.9,1.1,2.6,2.3,Norte-sur
2551,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.266768,-75.570822,1,0.0,,,,,0.0,1.3,0.7,0.8,0.5,Norte-sur
2552,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2667827,-75.5708403,1,84.0,,,,,84.0,12.0,9.0,8.2,7.9,Norte-sur
2553,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.26672,-75.5708411,1,32.2,,,,,32.2,6.8,3.0,4.3,3.2,Norte-sur
2554,MYRTACEAE,Guayabo,Psidium guajava ,6.266706,-75.570786,1,45.5,,,,,45.5,6.8,3.4,14.5,8.9,Norte-sur
2555,ANACARDIACEAE,Mango,Mangifera indica ,6.26667,-75.5707444,2,98.1,87.5,,,,185.6,8.5,4.0,11.8,9.4,Norte -sur
2556,BIGNONIACEAE,Guayacán amarillo,Handroanthus chrysanthus,6.266624,-75.570782,2,4.3,4.0,,,,8.3,1.8,0.6,1.8,1.0,Este -oeste
2557,LECYTHIDACEAE,Cococristal,Lecythis mesophylla,6.2666613,-75.570817,1,44.5,,,,,44.5,8.0,2.3,5.0,4.0,Este -oeste
